15:52:08.983 INFO  [background-preinit] HV000001: Hibernate Validator 6.2.2.Final - [Version:21]
15:52:27.891 INFO  [cluster-ClusterId{value='64e880e3c9781b4bb69f481b', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=291046500} - [cluster:71]
15:52:30.156 INFO  [restartedMain] Cluster created with settings {hosts=[65.151.180.6:7276], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'} - [cluster:71]
15:52:30.740 INFO  [cluster-rtt-ClusterId{value='64e880e6c9781b4bb69f481c', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:9, serverValue:3875}] to 65.151.180.6:7276 - [connection:71]
15:52:30.740 INFO  [cluster-ClusterId{value='64e880e6c9781b4bb69f481c', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:8, serverValue:3874}] to 65.151.180.6:7276 - [connection:71]
15:52:30.741 INFO  [cluster-ClusterId{value='64e880e6c9781b4bb69f481c', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=290718600} - [cluster:71]
15:52:32.032 INFO  [restartedMain] Tomcat started on port(s): 8083 (http) with context path '/email' - [TomcatWebServer:220]
15:52:32.411 INFO  [restartedMain] Tomcat initialized with port(s): 9000 (http) - [TomcatWebServer:108]
15:52:32.475 INFO  [restartedMain] Root WebApplicationContext: initialization completed in 432 ms - [ServletWebServerApplicationContext:290]
15:52:32.535 INFO  [restartedMain] Exposing 2 endpoint(s) beneath base path '/actuator' - [EndpointLinksResolver:58]
15:52:33.321 INFO  [restartedMain] Tomcat started on port(s): 9000 (http) with context path '' - [TomcatWebServer:220]
15:52:33.388 INFO  [restartedMain] Started CloudFuzeEmailMigration in 25.835 seconds (JVM running for 28.029) - [CloudFuzeEmailMigration:61]
15:52:45.006 INFO  [scheduling-1] --Enterd for the--MailMigrationScheduler - [MailMigrationScheduler:62]
15:52:49.382 INFO  [scheduling-1] Opened connection [connectionId{localValue:10, serverValue:3876}] to 65.151.180.6:7276 - [connection:71]
15:52:49.704 INFO  [scheduling-1] ===ThreadPoolActivecount===0==Thread Max==1000==Thread core==100 - [MailMigrationScheduler:68]
15:52:51.322 INFO  [scheduling-1] ===Thread Controller count=======10 - [MailMigrationScheduler:92]
15:52:51.657 INFO  [scheduling-1] ===COUNT FOR migrating new Threads are 90==for the workspace id===64e87cc785965d507368ba45 - [MailMigrationScheduler:103]
15:52:51.998 INFO  [scheduling-1] ==NOT_PROCESSED emails found is  : ==1 - [MailMigrationScheduler:106]
15:52:52.495 INFO  [mailMigrationScheduler1] ===Entered for fetching the mails/Mail Folders for==64e87cc785965d507368ba45==fromFolder:=INBOX==Id:==64e87ced85965d507368ba90==workSpaceId==64e87cc785965d507368ba45==Started ON==Fri Aug 25 15:52:52 IST 2023 - [MailMigrationTask:54]
15:53:00.005 INFO  [scheduling-1] --Enterd for the--MailMigrationScheduler - [MailMigrationScheduler:62]
15:53:37.556 INFO  [background-preinit] HV000001: Hibernate Validator 6.2.2.Final - [Version:21]
15:53:37.843 INFO  [restartedMain] Starting CloudFuzeEmailMigration using Java 1.8.0_291 on DESKTOP-ROGPNF7 with PID 17872 (C:\CF_EMAIL_MIGRATION\EmailMigration\target\classes started by BrahmaiahG in C:\CF_EMAIL_MIGRATION\EmailMigration) - [CloudFuzeEmailMigration:55]
15:53:37.848 DEBUG [restartedMain] Running with Spring Boot v2.6.4, Spring v5.3.16 - [CloudFuzeEmailMigration:56]
15:53:37.850 INFO  [restartedMain] The following 4 profiles are active: "move", "picking", "updater", "purge" - [CloudFuzeEmailMigration:646]
15:53:38.090 INFO  [restartedMain] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable - [DevToolsPropertyDefaultsPostProcessor:255]
15:53:38.091 INFO  [restartedMain] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' - [DevToolsPropertyDefaultsPostProcessor:255]
15:53:42.012 INFO  [restartedMain] Bootstrapping Spring Data MongoDB repositories in DEFAULT mode. - [RepositoryConfigurationDelegate:132]
15:53:42.207 INFO  [restartedMain] Finished Spring Data repository scanning in 173 ms. Found 2 MongoDB repository interfaces. - [RepositoryConfigurationDelegate:201]
15:53:42.209 INFO  [restartedMain] Bootstrapping Spring Data MongoDB repositories in DEFAULT mode. - [RepositoryConfigurationDelegate:132]
15:53:42.320 INFO  [restartedMain] Finished Spring Data repository scanning in 111 ms. Found 3 MongoDB repository interfaces. - [RepositoryConfigurationDelegate:201]
15:53:48.420 INFO  [restartedMain] Tomcat initialized with port(s): 8083 (http) - [TomcatWebServer:108]
15:53:48.766 INFO  [restartedMain] Root WebApplicationContext: initialization completed in 10673 ms - [ServletWebServerApplicationContext:290]
15:53:50.073 INFO  [restartedMain] Cluster created with settings {hosts=[65.151.180.6:7276], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'} - [cluster:71]
15:53:50.860 INFO  [cluster-ClusterId{value='64e8813687897f2939f66b08', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:2, serverValue:3878}] to 65.151.180.6:7276 - [connection:71]
15:53:50.861 INFO  [cluster-ClusterId{value='64e8813687897f2939f66b08', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=365717800} - [cluster:71]
15:53:50.868 INFO  [cluster-rtt-ClusterId{value='64e8813687897f2939f66b08', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:1, serverValue:3877}] to 65.151.180.6:7276 - [connection:71]
15:53:51.546 DEBUG [restartedMain] Filter 'JWTAuthorizationFilter' configured for use - [JWTAuthorizationFilter:242]
15:53:51.619 INFO  [restartedMain] LiveReload server is running on port 35729 - [OptionalLiveReloadServer:58]
15:53:51.650 INFO  [restartedMain] Cluster created with settings {hosts=[65.151.180.6:7276], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'} - [cluster:71]
15:53:52.239 INFO  [cluster-rtt-ClusterId{value='64e8813787897f2939f66b09', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:3, serverValue:3880}] to 65.151.180.6:7276 - [connection:71]
15:53:52.245 INFO  [cluster-ClusterId{value='64e8813787897f2939f66b09', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:4, serverValue:3879}] to 65.151.180.6:7276 - [connection:71]
15:53:52.248 INFO  [cluster-ClusterId{value='64e8813787897f2939f66b09', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=298848700} - [cluster:71]
15:53:56.911 INFO  [restartedMain] Opened connection [connectionId{localValue:5, serverValue:3881}] to 65.151.180.6:7276 - [connection:71]
15:53:58.842 INFO  [restartedMain] Fetching SendGrid API Key - [AppMongoOpsManager:29]
15:54:00.076 INFO  [restartedMain] Cluster created with settings {hosts=[65.151.180.6:7276], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'} - [cluster:71]
15:54:00.605 WARN  [restartedMain] You are asking Spring Security to ignore Ant [pattern='/v2/api-docs']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead. - [WebSecurity:294]
15:54:00.608 INFO  [restartedMain] Will secure Ant [pattern='/v2/api-docs'] with [] - [DefaultSecurityFilterChain:55]
15:54:00.610 WARN  [restartedMain] You are asking Spring Security to ignore Ant [pattern='/v3/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead. - [WebSecurity:294]
15:54:00.610 INFO  [restartedMain] Will secure Ant [pattern='/v3/**'] with [] - [DefaultSecurityFilterChain:55]
15:54:00.611 WARN  [restartedMain] You are asking Spring Security to ignore Ant [pattern='/configuration/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead. - [WebSecurity:294]
15:54:00.611 INFO  [restartedMain] Will secure Ant [pattern='/configuration/**'] with [] - [DefaultSecurityFilterChain:55]
15:54:00.612 WARN  [restartedMain] You are asking Spring Security to ignore Ant [pattern='/swagger-resources/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead. - [WebSecurity:294]
15:54:00.613 INFO  [restartedMain] Will secure Ant [pattern='/swagger-resources/**'] with [] - [DefaultSecurityFilterChain:55]
15:54:00.616 WARN  [restartedMain] You are asking Spring Security to ignore Ant [pattern='/swagger-ui.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead. - [WebSecurity:294]
15:54:00.616 INFO  [restartedMain] Will secure Ant [pattern='/swagger-ui.html'] with [] - [DefaultSecurityFilterChain:55]
15:54:00.617 WARN  [restartedMain] You are asking Spring Security to ignore Ant [pattern='/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead. - [WebSecurity:294]
15:54:00.620 INFO  [restartedMain] Will secure Ant [pattern='/swagger-ui/**'] with [] - [DefaultSecurityFilterChain:55]
15:54:00.621 WARN  [restartedMain] You are asking Spring Security to ignore Ant [pattern='/webjars/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead. - [WebSecurity:294]
15:54:00.624 INFO  [restartedMain] Will secure Ant [pattern='/webjars/**'] with [] - [DefaultSecurityFilterChain:55]
15:54:00.658 INFO  [cluster-rtt-ClusterId{value='64e8814087897f2939f66b0a', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:7, serverValue:3882}] to 65.151.180.6:7276 - [connection:71]
15:54:00.660 INFO  [cluster-ClusterId{value='64e8814087897f2939f66b0a', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:6, serverValue:3883}] to 65.151.180.6:7276 - [connection:71]
15:54:00.661 INFO  [cluster-ClusterId{value='64e8814087897f2939f66b0a', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=289677700} - [cluster:71]
15:54:00.747 INFO  [restartedMain] Will not secure any request - [DefaultSecurityFilterChain:52]
15:54:03.299 INFO  [restartedMain] Cluster created with settings {hosts=[65.151.180.6:7276], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'} - [cluster:71]
15:54:03.884 INFO  [cluster-ClusterId{value='64e8814387897f2939f66b0b', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:8, serverValue:3884}] to 65.151.180.6:7276 - [connection:71]
15:54:03.885 INFO  [cluster-ClusterId{value='64e8814387897f2939f66b0b', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=289054200} - [cluster:71]
15:54:03.913 INFO  [cluster-rtt-ClusterId{value='64e8814387897f2939f66b0b', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:9, serverValue:3885}] to 65.151.180.6:7276 - [connection:71]
15:54:06.088 INFO  [restartedMain] Tomcat started on port(s): 8083 (http) with context path '/email' - [TomcatWebServer:220]
15:54:06.646 INFO  [restartedMain] Tomcat initialized with port(s): 9000 (http) - [TomcatWebServer:108]
15:54:06.732 INFO  [restartedMain] Root WebApplicationContext: initialization completed in 631 ms - [ServletWebServerApplicationContext:290]
15:54:06.789 INFO  [restartedMain] Exposing 2 endpoint(s) beneath base path '/actuator' - [EndpointLinksResolver:58]
15:54:07.658 INFO  [restartedMain] Tomcat started on port(s): 9000 (http) with context path '' - [TomcatWebServer:220]
15:54:07.826 INFO  [restartedMain] Started CloudFuzeEmailMigration in 33.255 seconds (JVM running for 36.456) - [CloudFuzeEmailMigration:61]
15:54:15.015 INFO  [scheduling-1] --Enterd for the--MailMigrationScheduler - [MailMigrationScheduler:62]
15:54:26.280 INFO  [scheduling-1] Opened connection [connectionId{localValue:10, serverValue:3886}] to 65.151.180.6:7276 - [connection:71]
15:54:26.606 INFO  [scheduling-1] ===ThreadPoolActivecount===0==Thread Max==1000==Thread core==100 - [MailMigrationScheduler:68]
15:54:28.221 INFO  [scheduling-1] ===Thread Controller count=======10 - [MailMigrationScheduler:92]
15:54:28.549 INFO  [scheduling-1] ===COUNT FOR migrating new Threads are 90==for the workspace id===64e87cc785965d507368ba45 - [MailMigrationScheduler:103]
15:54:28.895 INFO  [scheduling-1] ==NOT_PROCESSED emails found is  : ==1 - [MailMigrationScheduler:106]
15:54:29.414 INFO  [mailMigrationScheduler1] ===Entered for fetching the mails/Mail Folders for==64e87cc785965d507368ba45==fromFolder:=INBOX==Id:==64e87ced85965d507368ba90==workSpaceId==64e87cc785965d507368ba45==Started ON==Fri Aug 25 15:54:29 IST 2023 - [MailMigrationTask:54]
15:54:30.010 INFO  [scheduling-1] --Enterd for the--MailMigrationScheduler - [MailMigrationScheduler:62]
15:54:52.711 INFO  [mailMigrationScheduler1] -Returing vendor--GMAIL - [MailServiceFactory:29]
15:54:52.720 INFO  [mailMigrationScheduler1] Getting the label for the gmail==64d2587ef95a6f7d47a42924 - [GMailConnector:1001]
15:55:02.890 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@filefuze.co==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:55:03.276 INFO  [mailMigrationScheduler1] -Returing vendor--GMAIL - [MailServiceFactory:29]
15:55:07.972 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:55:14.675 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:55:21.068 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:55:28.325 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:55:38.266 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:55:45.417 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:55:51.885 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:56:00.626 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:56:13.950 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:56:20.142 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:56:31.012 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:56:39.050 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:56:47.835 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:56:56.391 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:57:02.206 INFO  [mailMigrationScheduler1] ==Rate Limit Count==alex@cloudfuze.us==Type:-HOUR==Count:-1 - [ConnectUtils:139]
15:57:05.646 INFO  [mailMigrationScheduler1] -Returing vendor--GMAIL - [MailServiceFactory:29]
16:03:16.586 INFO  [background-preinit] HV000001: Hibernate Validator 6.2.2.Final - [Version:21]
16:03:16.823 INFO  [restartedMain] Starting CloudFuzeEmailMigration using Java 1.8.0_291 on DESKTOP-ROGPNF7 with PID 23164 (C:\CF_EMAIL_MIGRATION\EmailMigration\target\classes started by BrahmaiahG in C:\CF_EMAIL_MIGRATION\EmailMigration) - [CloudFuzeEmailMigration:55]
16:03:16.826 DEBUG [restartedMain] Running with Spring Boot v2.6.4, Spring v5.3.16 - [CloudFuzeEmailMigration:56]
16:03:16.827 INFO  [restartedMain] The following 4 profiles are active: "move", "picking", "updater", "purge" - [CloudFuzeEmailMigration:646]
16:03:17.023 INFO  [restartedMain] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable - [DevToolsPropertyDefaultsPostProcessor:255]
16:03:17.023 INFO  [restartedMain] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' - [DevToolsPropertyDefaultsPostProcessor:255]
16:03:20.745 INFO  [restartedMain] Bootstrapping Spring Data MongoDB repositories in DEFAULT mode. - [RepositoryConfigurationDelegate:132]
16:03:20.918 INFO  [restartedMain] Finished Spring Data repository scanning in 153 ms. Found 2 MongoDB repository interfaces. - [RepositoryConfigurationDelegate:201]
16:03:20.920 INFO  [restartedMain] Bootstrapping Spring Data MongoDB repositories in DEFAULT mode. - [RepositoryConfigurationDelegate:132]
16:03:21.003 INFO  [restartedMain] Finished Spring Data repository scanning in 83 ms. Found 3 MongoDB repository interfaces. - [RepositoryConfigurationDelegate:201]
16:03:26.650 INFO  [restartedMain] Tomcat initialized with port(s): 8083 (http) - [TomcatWebServer:108]
16:03:26.952 INFO  [restartedMain] Root WebApplicationContext: initialization completed in 9925 ms - [ServletWebServerApplicationContext:290]
16:03:28.095 INFO  [restartedMain] Cluster created with settings {hosts=[65.151.180.6:7276], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'} - [cluster:71]
16:03:28.871 INFO  [cluster-ClusterId{value='64e88378d25e4d7f099dac7e', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:1, serverValue:3889}] to 65.151.180.6:7276 - [connection:71]
16:03:28.874 INFO  [cluster-ClusterId{value='64e88378d25e4d7f099dac7e', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=352251200} - [cluster:71]
16:03:28.874 INFO  [cluster-rtt-ClusterId{value='64e88378d25e4d7f099dac7e', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:2, serverValue:3888}] to 65.151.180.6:7276 - [connection:71]
16:03:29.338 DEBUG [restartedMain] Filter 'JWTAuthorizationFilter' configured for use - [JWTAuthorizationFilter:242]
16:03:29.410 INFO  [restartedMain] LiveReload server is running on port 35729 - [OptionalLiveReloadServer:58]
16:03:29.432 INFO  [restartedMain] Cluster created with settings {hosts=[65.151.180.6:7276], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'} - [cluster:71]
16:03:30.022 INFO  [cluster-rtt-ClusterId{value='64e88379d25e4d7f099dac7f', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:3, serverValue:3890}] to 65.151.180.6:7276 - [connection:71]
16:03:30.030 INFO  [cluster-ClusterId{value='64e88379d25e4d7f099dac7f', description='null'}-65.151.180.6:7276] Opened connection [connectionId{localValue:4, serverValue:3891}] to 65.151.180.6:7276 - [connection:71]
16:03:30.031 INFO  [cluster-ClusterId{value='64e88379d25e4d7f099dac7f', description='null'}-65.151.180.6:7276] Monitor thread successfully connected to server with description ServerDescription{address=65.151.180.6:7276, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=302607300} - [cluster:71]
16:03:34.102 INFO  [restartedMain] Opened connection [connectionId{localValue:5, serverValue:3892}] to 65.151.180.6:7276 - [connection:71]
